"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Market.Cap","cluster"
"SMCI 2016",-0.435247989402644,0.143421585473988,0.00478581683643396,-0.013591389737114,0.00820273256568681,1202626584.6,"2"
"BITA 2016",-0.438800244001051,0.0387486522331162,0.00444560288307826,-0.0195844917363028,0.0567701808949579,1532270000,"2"
"MSTR 2016",-0.44602830745263,0.0987902562959854,0.0038892866019593,-0.00261606367522471,-0.0195571464921931,2261534165.68,"2"
"COHU 2016",-0.507649921422761,0.0619469985387954,0.00439164679464673,-0.00187711776107747,-0.0105245614415681,369422672.7,"2"
"GRMN 2016",0.166929222119295,0.446121077904163,-0.0089790294815589,-0.0203117217608028,-0.214213606229346,9743428191.42,"2"
"CSLT 2016",-0.518142919097755,0.0994575276933101,0.00402471966998179,-0.017738478235816,0.0401621386279662,513338730.3,"2"
"TWOU 2016",-0.508491114006335,0.0811981014395821,0.00370618651729375,-0.00929317639404839,0.0177857438222407,1393935297.82,"2"
"MLNX 2016",-0.292374478434488,0.40403104148594,-0.00716888462812204,-0.0731962297400348,0.159915505268734,2047103604,"2"
"AVID 2016",-0.506950651821924,0.0981108862773019,0.00278007601600873,-0.0187220291081239,0.0506755092894575,188094569.51,"2"
"GNRC 2016",-0.430484218303677,0.00471926124055473,0.00819965091914736,0.00610342136384354,0.00737367483486461,2677338123.48,"2"
"SPWR 2016",-0.490028708130386,0.04925805084308,0.0153914751886415,-0.111090241852453,0.144137688311621,4146969066.24,"2"
"SLAB 2016",-0.361080723112239,0.251958144367943,-0.00299985174533466,-0.0398135545593767,0.0524794388445287,2759528456.3,"2"
"RNG 2016",-0.471203845349708,0.140166375692533,0.00155364343643404,-0.0222450455224026,0.0508483364496491,1571026769.2,"2"
"PEGA 2016",-0.388270794429375,0.221870204132601,-0.000869191630012616,-0.0403039724663748,0.0555253406342231,2747803500,"2"
"NOVT 2016",-0.514337867228079,0.0522890005071175,0.00540167619305294,0.00154551383047578,-0.00214164306737264,742257985.3,"2"
"PXLW 2016",-0.544485011139519,0.0427056836566452,0.00547707181767051,0.00132405327113882,0.00105506591749973,82243113.19,"2"
"AEIS 2016",-0.47662266123859,0.0734165227476269,0.00357531469468786,0.00530396341690881,-0.0223826534349444,2174943609.6,"2"
"ENR 2016",-0.37364896546657,0.0406594449595947,0.00347004647563856,-0.0082144513833727,0.0114901443145541,3092718044.64,"2"
"VRTU 2016",-0.487843080739386,0.0500961876385664,0.00471674175467615,-0.00315263606116082,-0.000514592378215096,1116746394.38,"2"
"MEET 2016",-0.520697693330078,0.0513209706919126,0.000860507096539891,0.00170102652377959,-0.0100379564694441,300204956.7,"2"
"ALRM 2016",-0.512822300897615,0.0625088163115624,0.00461181059885603,-0.00143295221981035,-0.00426380618804474,1267052176.52,"2"
"LSCC 2016",-0.474178135951053,0.129305456951497,0.00323760385925589,-0.023026433878105,0.0625954482594638,889263519.12,"2"
"AME 2016",-0.113313940368162,-0.0322967272535789,0.0123304927828875,0.0268019207904976,-0.129858801021056,11391081858.72,"2"
"QNST 2016",-0.529156014814091,0.0585026201912075,0.00480068635942332,-0.00393317740299775,0.00756345590540207,161232416.1,"2"
"SIMO 2016",-0.437222789504076,0.133061607613783,0.00379321938293481,-0.00838940992502693,-0.00154382515708275,1891196440,"2"
"VNET 2016",-0.530619376487733,0.0592873151129955,0.004662337511511,-0.0110645245681964,0.049434833631666,560250000,"2"
"AYX 2016",-0.534087694419751,0.039804916411245,0.00528163867033862,0.000630122508451755,-0.00825256627551101,872968432,"2"
"KEM 2016",-0.525037463159202,0.0305088170673705,0.00564369263595346,-0.00332468958306683,0.0244719611291686,88508377.59,"2"
"SCSC 2016",-0.475280965590345,0.0294787784786441,0.00723301883145418,0.00425502551117422,-0.0453148116368402,952380166.77,"2"
"QADA 2016",-0.508644725862712,0.0665352177471253,0.00415604087661881,-0.00312479968867652,-0.00180450115046508,299678164.1,"2"
"LUNA 2016",-0.541574360040404,0.0254141185586456,0.00562753410480898,0.00472565696507354,-0.0174001028230962,42415297.54,"2"
"CLS 2016",-0.0532103632709136,0.0406911033168183,-0.0134890862235781,-0.00767600005710307,-0.0521925519095469,1647150000,"2"
"HUBB 2016",-0.238337657553531,0.0189454210075729,0.0107406142766371,0.0151230479958186,-0.111384930541291,6512179598.72,"2"
"MRCY 2016",-0.496873307573823,0.061701063305018,0.00425431498324369,-0.00556610502649941,0.00420714884153367,995114352.1,"2"
"STMP 2016",-0.492435138537153,0.0611573820250926,0.00787096262077832,0.00728742925642691,0.0035728035796038,1958468254.85,"2"
"FN 2016",-0.499042597074361,0.0424189390498217,0.00459312154895697,0.00215177400183939,-0.0245722840828401,1260371884.46,"2"
"VSAT 2016",-0.379686670045968,0.144892554220242,-0.00318776551469551,-0.0250223621730101,0.106875708595288,3591056878.2,"2"
"WK 2016",-0.508851629936779,0.0937520323149329,0.0037589967683694,-0.0134135245104752,0.0257951984514751,558468100.9,"2"
"CACI 2016",-0.312030080780695,-0.0164392496107361,0.00733312581116347,-0.00606669291046566,-0.0183213927336714,2198684948.86,"2"
"EVBG 2016",-0.534684827197771,0.0383990954776049,0.00520332522370435,0.00257109820558344,-0.00961050609800966,490022158.1,"2"
"AEMD 2016",-0.546449177298776,0.0215889320060554,0.00586201632985607,0.00541516631977876,-0.017558940178662,40856064,"2"
"VUZI 2016",-0.545103218655525,0.0275240417478794,0.00583409936289832,0.00301007327954205,-0.0138957607001131,126436939.2,"2"
"JKS 2016",-0.382783950870209,0.0868719539821304,0.00460453875202195,-0.0532164703632748,0.00624673861293514,620730000,"2"
"SNCR 2016",-0.423526549133538,0.171752953779853,-0.00473327033125853,-0.0289088959132516,0.0657116735481268,1764573959.06,"2"
"EIGI 2016",-0.36790222739708,0.129477628424804,-0.0163996024428015,-0.0617833916996283,0.215002281780957,1103793451.8,"2"
"LOGI 2016",-0.330772571012978,0.159871972719112,-0.00314203192931482,-0.0120026886239118,-0.0459070715955579,2593071621.6,"2"
"EBIX 2016",-0.471164300611979,0.0405918420259677,0.00298466158465111,0.00269145996101861,-0.0291465835165505,1871969541.75,"2"
"ANSS 2016",-0.282272107650184,0.234302349424188,0.00759104734622356,-0.0121495354113503,-0.0276820130439179,8077308238.95,"2"
"ITRI 2016",-0.413217697188956,0.172775170333647,0.00505698187262655,-0.0248750659940708,0.0604483022787322,2406464430.4,"2"
"BL 2016",-0.527347557652772,0.049814560087987,0.00379062024263171,-0.0020664996736503,-0.00219235417770386,1429888059.16,"2"
"SSYS 2016",-0.512603598968366,0.142005781374618,0.00125033874926315,-0.0165392752745743,0.0897085733014237,1063800000,"2"
"ACIA 2016",-0.451852519661619,0.132214083052031,-0.00145648727578215,-0.010941675375699,0.0115572252505203,2309364875.73,"2"
"PINC 2016",-0.453875277735693,0.158249980168653,0.0037912354558651,0.00618953948990318,0.101831156873879,4633158294.6,"2"
"SSTK 2016",-0.462762120853905,0.121992760769733,0.00270439084283871,-0.0113924417512717,0.026137492618263,1669306937.76,"2"
"INST 2016",-0.52485498860307,0.0702696925143859,0.00467553439781213,-0.00848553919490419,0.0142406300578904,559255672.8,"2"
"TLRA 2016",-0.543299741071905,0.0341627907226242,0.00559505638855774,0.0019406923045819,-0.00553430115574127,130932632.88,"2"
"PRGS 2016",-0.457470094282882,0.126703067321644,0.00386648599347694,-0.0148691186637536,0.0364159032772666,1436877770.69,"2"
"SPSC 2016",-0.516647303912383,0.0554375782335983,0.00463847975049311,-0.00116067232294027,-0.00440650642257038,1184071519.48,"2"
"RUBI 2016",-0.480111939483043,0.124790975583533,0.00135825941963223,-0.0158108375330197,0.0412913048624751,368774084.64,"2"
"EGAN 2016",-0.543309280371987,0.0358385728351492,0.00534599944135718,0.00274505673211356,-0.00316942710078773,76396228.02,"2"
"ARW 2016",0.0455608915241755,-0.0424243540521907,0.00870786515735552,-0.0326923970653526,-0.115760968318814,6400916770.55,"2"
"PI 2016",-0.532466670241643,0.0459516901418665,0.00510522095007218,-0.000729698359394099,-0.00515008883989392,664011112.45,"2"
"ACLS 2016",-0.525066562563044,0.0582322506722377,0.00458659564592291,-0.00420714094878089,0.00574641854663389,415559209.3,"2"
"DSGX 2016",-0.525451185820383,0.0494460067541662,0.00535484174787052,0.00523895733226999,-0.00619616537007639,597313724.7,"2"
"JASO 2016",-0.123770574348723,0.0535982096597738,0.000701691116203493,0.0302772643849737,0.050196689434039,6019165863.1,"2"
"MODN 2016",-0.524384631501714,0.067926659748611,0.00461967916541975,-0.00754864170912083,0.0130006139650018,307384269.61,"2"
"PCTY 2016",-0.504906722488382,0.081459492655237,0.00350690939020324,-0.0070816241010023,0.0148843002182776,2203669713.6,"2"
"ASUR 2016",-0.547524538641491,0.0236189335958945,0.00579029296557237,0.00486829004852257,-0.0101603449727794,58917420,"2"
"AEHR 2016",-0.542994204904402,0.0261888382761736,0.0057188929620683,0.00394578615977692,-0.0157628894799804,13296039.96,"2"
"BMI 2016",-0.513124290425176,0.0224970511844653,0.00672253292746414,0.00990368229267355,-0.0366286526845815,1074142210.5,"2"
"APPS 2016",-0.545048643149671,0.0382202479336226,0.00562137709081592,0.000593422722796403,0.000275603731604413,78628677.61,"2"
"SNPS 2016",0.113573080569721,0.873895907609713,-0.0201804884443949,-0.137681071689336,0.221920864205743,8975908735.56,"2"
"MIME 2016",-0.522952778948284,0.0519172270510274,0.00462952173261851,0.00012374199193236,-0.00198807214743849,527528860.74,"2"
"NATI 2016",-0.286806167061087,0.243830971920783,-0.00198791329520042,-0.0272472789021852,-0.00873669669370722,3983609769,"2"
"PLXS 2016",-0.457513273687354,0.05483012551342,0.00338253004056785,0.000490885532327758,-0.0195901337551489,1563310854.28,"2"
"MANT 2016",-0.478196157910744,0.0199475305206318,0.00769653188249568,0.0137726421307129,-0.068702066412482,1609677368.64,"2"
"GSUM 2016",-0.534033694571204,0.0403255546783746,0.00567379516026873,-0.00168771726260946,-0.0120728301229172,44521400,"2"
"DSPG 2016",-0.522418386234674,0.0592762060893823,0.00458910347812746,-0.00124908268273258,-0.00285446905732293,281091616,"2"
"SIGM 2016",-0.479421608813551,0.0492569446430813,0.00419476145807923,-0.0218771333640153,0.0537963629675314,468706483.45,"2"
"BCOV 2016",-0.524344073080644,0.056863848879297,0.00464873553758453,-0.0015940914533255,6.69720297042984e-05,280405656.2,"2"
"SYNC 2016",-0.52951859070069,0.0452767657977484,0.00513542138411276,0.000937883829176299,-0.00820659619137034,96249245.4,"2"
"ATOM 2016",-0.543974146720846,0.0296319506233529,0.00570106461407617,0.00308083921066798,-0.0116813917134665,79121631.12,"2"
"CCIH 2016",-0.548530206989997,0.0537547556254491,0.00585511803741761,-0.00667488306907821,0.0238066573604523,55844005.8,"2"
"KODK 2016",-0.481584082756194,0.064772405669445,0.00717693608543638,-0.0157379981835684,0.0252175935268787,673508449.8,"2"
"NEWR 2016",-0.503658258086006,0.106265841970894,0.00336638967274861,-0.0162428566044631,0.0392594625251232,1292154776.96,"2"
"VCRA 2016",-0.518625744176697,0.068749334355606,0.00426239277665208,-0.00576265324811635,0.0120111033233715,500294399.31,"2"
"QLYS 2016",-0.502827253440496,0.0753522762881893,0.0047805337883967,-0.00104967797835784,0.00332444352739386,1161784137.15,"2"
"WIFI 2016",-0.521404253133521,0.0659317255109922,0.0040304128516717,0.00432069431347967,0.0145461833014203,465471776.64,"2"
"RMNI 2016",-0.54086346268744,0.0221830368709816,0.00596042185689204,-0.00209070490499808,-0.00763806619132616,213684375,"2"
"HMI 2016",-0.405251227991767,0.25622028077866,-0.0016232292085008,-0.0521388767728029,0.101953225255286,549764500,"2"
"RBC 2016",-0.323253614772729,-0.0145559562697744,0.00410843290373681,0.0172106266751676,-0.0348158455056915,3166877469.25,"2"
"FNJN 2016",-0.541483105113503,0.0233924396856101,0.0056592796136661,0.00534102985815369,-0.0194306160369684,27710283.81,"2"
"PLT 2016",-0.395719445921794,0.143005158704631,0.000342152216736944,-0.0237513162419513,0.0479467556524096,1318794799.71,"2"
"OMCL 2016",-0.461079391658441,0.0996449626124975,0.00213355906426723,-0.0164526670019032,0.0293045397826096,1256231652.8,"2"
"XSPA 2016",-0.550261666797131,0.0262627002321573,0.00591388514999379,0.00355828576046212,-0.00704441805354934,34612687.2,"2"
"NICE 2016",-0.320813009102614,0.196471965448692,-0.00207483085668008,-0.028703764519029,0.0372162294202757,6406220000,"2"
"CAMP 2016",-0.502591010405636,0.0411518153196075,0.00319900468696306,0.00115162587015831,-0.00598317233350556,668888580.12,"2"
"ZIXI 2016",-0.540250563525432,0.0335101847019101,0.00579595246224744,0.00476060935692884,-0.00946993298148787,266016753.6,"2"
"AOSL 2016",-0.522023782077851,0.0466098406481225,0.00516927832697853,0.0031005095939176,-0.0135090200984388,242249702.58,"2"
"SILC 2016",-0.526946613468251,0.0336589970366785,0.00546909889535071,0.00274774384080555,-0.0238835419460884,290752000,"2"
"QTWO 2016",-0.520256721280807,0.0729410697211764,0.00439177082647051,-0.00708992508267887,0.014023497683897,1145958828.65,"2"
"CALX 2016",-0.494695013056386,0.133949401571644,0.00258423491318551,-0.0171843564379548,0.0460840145166539,370798277.2,"2"
"PLAB 2016",-0.505301869557422,0.0447636903226929,0.00424633069771332,0.0100784093832989,-0.0184846434459784,661411863,"2"
"AGYS 2016",-0.521588464812477,0.0471235214092276,0.00477301729421123,0.00019674572269578,-0.0148161567495993,234565111.76,"2"
"SYKE 2016",-0.458308934642151,0.0293493618475299,0.00535673935425576,0.00641347179759942,-0.023230670954751,1243083131.64,"2"
"FENG 2016",-0.523194599339265,0.0372203770172609,0.00502721334872289,0.00461018257725318,-0.0187185868173403,143206090,"2"
"INTT 2016",-0.539631391553206,0.0241925016535049,0.00578806474578612,0.00555282894217946,-0.0210159879676921,47733142,"2"
"NSIT 2016",-0.45022015339817,0.0391923632282006,0.00846755807065014,0.00621985178985593,-0.0388373911108045,1443235032.72,"2"
"SEAC 2016",-0.533482256196118,0.0513587240497706,0.00511872456868585,-0.00302834727524947,-0.00144765366640572,210590062.5,"2"
"RVLT 2016",-0.536900614511374,0.0255799389074067,0.00546024499982034,0.0029108570474117,-0.0138788692756174,117155160.68,"2"
"INAP 2016",-0.569634821293205,0.0142028232210904,0.00618996709067068,0.00274374154904143,0.0581345478559053,99600523.2,"2"
"LFUS 2016",-0.423652987708234,0.049365203499975,0.0030712260051176,0.00357816557502243,-0.0266488373582223,3397394561.4,"2"
"CYBR 2016",-0.492000910285179,0.0845342316444933,0.0039306700684295,-0.00524358955681641,0.00611198006729863,2259363750,"2"
"MPWR 2016",-0.422181493414576,0.179117273209436,-0.000184809908011322,-0.024706292012404,0.0436611415546629,3400741183.77,"2"
"ITRN 2016",-0.519808616814704,0.0229846913023055,0.00665204324024618,0.00951613192402211,-0.0357091616320069,711850000,"2"
"DQ 2016",-0.520080352214797,0.025140052565947,0.00537411801234441,0.0100305368351467,-0.0130180720818521,394250060,"2"
"TYL 2016",-0.436408821633344,0.125153386683616,0.00259873051060806,-0.00404446540146716,0.010894244836901,5302548698,"2"
"AKTS 2016",-0.527421305869643,0.026494856578199,0.00554620177038033,0.0047748795175107,-0.028464480743601,64774529.85,"2"
"SLP 2016",-0.538752946157006,0.0227880029157076,0.00587050319400706,0.00599354319440263,-0.0230275741539379,146987929.68,"2"
"DAKT 2016",-0.508710622751765,0.0449771606829963,0.0045030361285489,0.00135821057034139,-0.0253279206518657,376013344.95,"2"
"ARC 2016",-0.529051824618186,0.0155884091910763,0.00461131515879022,0.00696356279674458,-0.00914358937485587,246424081.12,"2"
"GIB 2016",0.347870463447096,-0.0431972271302453,0.00387353829642734,0.0557335595403484,-0.255935322000795,13626375506.7,"2"
"FLDM 2016",-0.526290726162968,0.0707628430076998,0.00417768865944565,-0.0153128404311417,0.0405334961724557,221006682.6,"2"
"TECD 2016",-0.313870059498609,0.0279902999559924,0.0116408443699021,0.00645828379651212,-0.112181903887378,2244961984.51,"2"
"CYOU 2016",-0.407317059278188,0.130589065944344,0.00200108990919293,-9.76253115072805e-05,-0.0355107220689148,240660000,"2"
"IPGP 2016",-0.383207854602109,0.135762569515893,0.0108928667671888,0.00497774000440719,-0.0302504673816862,5245943242.76,"2"
"NTGR 2016",-0.450944741193783,0.119528125335793,0.00535986517759842,-0.00730778401390849,0.00747619918212156,1128611617.7117,"2"
"RDWR 2016",-0.49651293184832,0.0852912311548359,0.00349454486852212,-0.00655115132171656,0.00581018316228671,1143450000,"2"
"OSIS 2016",-0.465163267155857,0.101752825943449,0.00306200047561948,-0.0113770402625211,0.00927881746233711,1098385532.9,"2"
"TDY 2016",-0.360914748469868,0.00759684485945625,0.00669316917343008,0.004144239729796,-0.0572142952304504,3105406660.72,"2"
"MNDO 2016",-0.538136538980728,0.0238028756541305,0.00570908746178411,0.00585384404427074,-0.0231581418779378,42475400,"2"
"PSDO 2016",-0.466103161228013,-0.0321215488368945,0.00370675505867632,-0.0045493850624642,0.0277190128405793,1298332377,"2"
"MEI 2016",-0.487958117850352,0.0366599228915531,0.00647312883237793,0.0100297927968834,-0.0346981091119989,1109231713.45,"2"
"WATT 2016",-0.531022786512638,0.0659394048418845,0.00501871515414781,-0.00832319704105224,0.0105179439883593,336512390.28,"2"
"SSTI 2016",-0.544678960492451,0.0237190710847955,0.00576271335790993,0.00534943186905286,-0.0160903274528069,116554297.96,"2"
"GLOB 2016",-0.520828850918508,0.0287972895494263,0.00645014558176385,0.00657426930477434,-0.0228647320425888,2031923270,"2"
"EMKR 2016",-0.531356959140529,0.0346680915882428,0.00511547768474139,0.00347535184911425,-0.0159399314664503,148990059.9,"2"
"MTBC 2016",-0.541512348251423,0.0251579990348308,0.00568845631105055,0.00432337587516874,-0.0163114102625402,6798249.48,"2"
"NEON 2016",-0.546163196284113,0.0273430338730784,0.00581034013924837,0.00418993603405988,-0.0128049255293722,93292995,"2"
"CRNT 2016",-0.533425521911807,0.0405361527952981,0.00517837162193195,0.00430301890221326,-0.00777630399669289,278460000,"2"
"INSG 2016",-0.533809239029755,0.0679474629973466,0.00481746126007706,-0.00869607812800128,0.0337076161540769,134888352.5,"2"
"CPSI 2016",-0.499227533796671,0.0454019113693522,0.00457881806424253,-0.00350902833223506,-0.0144091140527949,323441018.3,"2"
"FARO 2016",-0.506082155385543,0.0527724589249904,0.00417790868001318,0.00129685401376574,-0.0167170416578928,620286712.8,"2"
"CMTL 2016",-0.482291659469159,0.0448269735436562,0.00358414669539743,-0.00526476591834912,-0.0186107911027168,217177590.97,"2"
"IVAC 2016",-0.53339892474678,0.0430251726860172,0.00518315122910155,0.00103516573226352,-0.00822400998584766,188372682,"2"
"CCMP 2016",-0.463072370999656,0.0901123754808898,0.00321297227871825,-0.00593853460218513,-0.000955040140335639,1277122267.85,"2"
"AVX 2016",-0.411694188005208,0.0120060520979662,0.00543941416236969,0.0205541048034413,-0.13367007434898,2106343385.88,"2"
"PDFS 2016",-0.515942379861228,0.067932270128377,0.00470761236309389,-0.00561457822189139,0.00279688653919733,707782058.16,"2"
"MVIS 2016",-0.554717081434866,0.0347069345062765,0.0058846252609291,0.0021975700977866,0.00201312507153758,69587760,"2"
"MARK 2016",-0.539672421464899,0.0370347632875427,0.0054899779657852,-0.000238813201140481,0.00205009876380363,80045453.76,"2"
"CRCM 2016",-0.522785118397123,0.0514301682829977,0.00465171343853119,-0.000183142902317061,-0.00260582756566787,241218788.13,"2"
"APPF 2016",-0.532504705953871,0.0398154447083939,0.00509738008755381,0.00219507305055567,-0.00880887649812841,775024537,"2"
"KE 2016",-0.530199859571923,0.0290165439292073,0.00572739524797262,0.00695156412167466,-0.0199285958153586,354736131.9,"2"
"ASYS 2016",-0.538646624926871,0.0290191606380834,0.00594722597553368,0.00278308989462148,-0.0155514317989859,65342320.8,"2"
"VICR 2016",-0.519364100189101,0.051141556422723,0.00474058722103888,-0.000652593347766726,-0.0158282649633237,598380459.6,"2"
"CW 2016",-0.337423204082283,0.0418597737670274,0.00703114800346664,0.0159529189317751,-0.0466038840293359,4356032364.81,"2"
"UEIC 2016",-0.496663793446322,0.0640239677344813,0.00405248450875213,-0.00197069527194222,-0.00744402902972586,954480410,"2"
"AUTO 2016",-0.534502788222531,0.0420390436092221,0.00537131577821111,0.00229297986932525,-0.00292558894626269,150732037.5,"2"
"IDN 2016",-0.545191263701693,0.0251869887008813,0.00576961877589796,0.00457995717255128,-0.0151351891236783,28421337.57,"2"
"LYTS 2016",-0.528766550901561,0.0276247436951908,0.00565043776511317,0.00544469864594058,-0.0217273946031533,275843167.74,"2"
"CARG 2016",-0.526664338039911,0.0265277764392703,0.00524595505837227,0.00639993303095117,-0.0219474196269415,2904353987.08,"2"
"EMAN 2016",-0.547493378503676,0.0281684005621429,0.00579154268132763,0.00375629358371482,-0.0104875773801133,67988727.6,"2"
"ABIL 2016",-0.544386769106683,0.0203440751734284,0.00600791391776969,0.00496618051640913,-0.0206369980333393,120228,"2"
"CYBE 2016",-0.534818227673775,0.0292211535668317,0.00468447705850942,0.00485729582580522,-0.0203100316476864,184106500.5,"2"
"ITI 2016",-0.543050929235898,0.0271582213495767,0.00683409443047141,0.00418274128863759,-0.0147694773418251,78173522.76,"2"
"MRIN 2016",-0.524567484289635,0.0655728469283532,0.00467505410120282,-0.00463609092479028,0.00992062436979707,92746516.8,"2"
"NLST 2016",-0.544585728775193,0.0284788225480217,0.00577636205558534,0.00192722779045526,-0.011168230626866,60342338.43,"2"
"QUIK 2016",-0.544611552160189,0.0362761939033058,0.00565919070693217,0.00145800380037974,-0.00557855054318433,71315863.92,"2"
"RST 2016",-0.525107026485737,0.0492145165977876,0.00504455553619316,-0.0010485732947255,-0.00199352378646844,200122684.01,"2"
"PKE 2016",-0.528568157110296,0.0214095491063577,0.00550944090138297,0.00512471476974573,-0.0223319003020157,288206892.33,"2"
"MAXR 2016",-0.437075808181913,0.0220912377466242,0.0016966134240748,-0.00906750204966945,-0.00468560211125988,3587984257.78,"2"
"SCON 2016",-0.552107174166833,0.0265205858374988,0.00592773989699278,0.0042415430525331,-0.00751211989170696,4491130.6,"2"
"ECOM 2016",-0.520669854461118,0.0652641202365401,0.00357449022108298,-0.00473756996656984,0.0103224312968528,367432459.5,"2"
"INPX 2016",-0.545387934380766,0.024043129479298,0.00583809656514855,0.00441733872597421,-0.0138297547323346,6517728,"2"
"LN 2016",-0.34726939468386,0.202457943250156,0.00392503743614412,-0.02244586195923,0.0999377291250371,9860340000,"2"
"HSTM 2016",-0.523277912193167,0.0417554864155399,0.00510321696286631,0.00336875577150671,-0.0157438404561106,811267779.96,"2"
"KVHI 2016",-0.526746308781809,0.0378222682356365,0.00563399243409449,0.002004693110846,-0.00975828236563259,190395127,"2"
"TTGT 2016",-0.525705464698216,0.0411650205212588,0.0051168485633133,0.00117857727653594,-0.00700509456518862,236442043.5,"2"
"VHC 2016",-0.54434370132829,0.0360053359357639,0.00569796170635304,-0.000254025751876039,-0.00334720345757561,124716167.4,"2"
"CNXN 2016",-0.493862241562752,0.0193558965981269,0.00794605528749145,0.00825495670267254,-0.0483523157571636,738083252.69,"2"
"TCX 2016",-0.532339831729678,0.0281575858880711,0.00631334406846951,0.0059986105416019,-0.0200214703264676,380839915.35,"2"
"DGII 2016",-0.514208255766524,0.0512962396345968,0.00475622113974877,0.00128891335176782,-0.0165871576141588,295966458,"2"
"NTIP 2016",-0.537227393849427,0.0234606019350712,0.00647247310076129,0.00825577214397823,-0.0223161423772498,78152806.6,"2"
"FICO 2016",-0.289774343597042,0.257615414502361,-0.00211475785601233,-0.0536882815431224,0.0936603225699882,3844170502.53,"2"
"CEVA 2016",-0.517277004979607,0.0587438267842512,0.00480129094972622,-0.00172003136078845,-0.00728873424288308,713347790.4,"2"
"DCAR 2016",-0.538569726086665,0.0207315391775796,0.00506299634461235,0.00555081456912834,-0.0217602867496685,357575405.5,"2"
"POWI 2016",-0.457244557524931,0.115805294993609,0.00150617092971783,-0.00880035349213785,0.00334201216354191,1980044857.35,"2"
"MIXT 2016",-0.531156503574224,0.0201887749093209,0.00618860362307719,0.00784847353391786,-0.0285189872203284,399076950,"2"
"LPTH 2016",-0.547973324768607,0.0234636279351647,0.00582205010291068,0.00578867274878078,-0.0137607913064859,27128244.3,"2"
"ESE 2016",-0.493932214764468,0.0251082031320561,0.00660900707475231,0.00788555935868164,-0.0363961894032196,1193775155.76,"2"
"IMOS 2016",1.90623290446595,1.01273034102316,-0.0802949357817912,-0.0877959541476429,0.284527634053914,0,"26"
"CAMT 2016",-0.535541592213055,0.0311674089571177,0.00550197556131229,0.00208934581230997,-0.0192698544803045,467277000,"2"
"PLUS 2016",-0.502892525367184,0.032385570817384,0.00800601943511686,0.00301952713930149,-0.0322492426846237,602392968.63,"2"
"RFIL 2016",-0.542360718936754,0.0211650931331997,0.00567528108243047,0.00567037108862377,-0.0215187882261114,15462095.25,"2"
"PRFT 2016",-0.50803791861449,0.0520517184011391,0.00505588829974201,0.00156454289600394,-0.00338126851264204,638175606.3,"2"
"AMSC 2016",-0.564512380649753,0.04151574347648,0.0061890565370919,0.00194867103143917,0.0209757021316903,106721928.4,"2"
"RENN 2016",-0.560692475988985,0.0727153904686843,0.00615556949376945,-0.0123586989603688,0.0632360237062423,34756218.9,"2"
"NVMI 2016",-0.519430297579622,0.0528753979303885,0.00486296707343492,-0.00165546685007279,-0.0133727276377315,18108531.4,"2"
"ALLT 2016",-0.52848374767004,0.0506105390763424,0.00517578298413963,-0.00147373971245588,-0.00408677015047109,175868560,"2"
"HBB 2016",-0.524076649252637,0.0189363297967464,0.00662486509163482,0.0111855259962484,-0.0256329759808202,408105000,"2"
"KBAL 2016",-0.508471897941665,0.0315091270284155,0.0057436165073221,0.00665502507502152,-0.0282625836698546,426208915.14,"2"
"PRCP 2016",-0.542515467470084,0.0264810806389806,0.00737948570395671,0.00402146365688357,-0.0166404661819642,43735751.28,"2"
"NH 2016",-0.498494119052629,0.168247480941786,-0.000247398346563023,-0.0466653817955072,0.124672022609082,1191788954.25,"2"
"NTP 2016",-0.541999304988863,0.022627496024054,0.0057622277372071,0.00480245248870906,-0.0203175560724849,374300000,"2"
"AMOT 2016",-0.524695937985486,0.0337382253156647,0.00541337436369614,0.00242950402987562,-0.0154887205560943,209448800.85,"2"
"NTWK 2016",-0.539540775631698,0.0250460057022469,0.00562355607910276,0.00488711914657657,-0.0182733271792268,61662224,"2"
"MRAM 2016",-0.538416909496764,0.0393353344390831,0.00548693707672771,-9.28829341890286e-05,-0.00882653728253499,95360716.64,"2"
"TNAV 2016",-0.504563186438347,0.0962474804469334,0.00377597934515256,-0.0123129045296219,0.0152326376051676,217012180.8,"2"
"ALOT 2016",-0.533868534528639,0.0283408842070151,0.00564599022123256,0.00479961449695501,-0.0213199492070425,113047334.4,"2"
"NETE 2016",-0.54545928078395,0.0290836609958208,0.00569660233786377,0.00329364623086169,-0.00854654093359974,11775017.1,"2"
"PCYG 2016",-0.542630872629059,0.0234804450235671,0.00568922941847932,0.00524325387565805,-0.0182632025085621,172403857.47,"2"
"VERI 2016",-0.543493319317623,0.0291206058583182,0.00583655446109977,0.00112856495524294,-0.0128629533019727,174760883.12,"2"
"RNET 2016",-0.532513636611211,0.0248875239554819,0.00588188818638046,0.00645846876644753,-0.0124305674404294,410535925.7,"2"
"PCOM 2016",-0.538769707411362,0.0261113672294402,0.00566892259366323,0.00524308483562258,-0.0168711658412702,218979322.24,"2"
"AIRG 2016",-0.540302923587277,0.0260290657987413,0.00557106696846964,0.00526181603362488,-0.0186244239458199,105282380.25,"2"
"DAIO 2016",-0.539902386781349,0.0259450227080984,0.00559229089881838,0.00505183899275185,-0.019529370019304,33408206.92,"2"
"HEAR 2016",-0.548324794433394,0.0294550176704859,0.00587527544028078,0.00164562963983633,0.0022728083641816,64026736.8,"2"
